company,created_at,favorite_count,retweet_count,reply_to,content,hashtags,retweet,quote
BLUMENBECKER,2015-08-31 06:24:13,0,0,,Ein Praktikumsbericht aus unserer Personalabteilung. @induux_de #ixn http://t.co/otxYsODmcN http://t.co/FzCNP3vW5K,['ixn'],False,False
BLUMENBECKER,2015-08-25 06:56:57,0,0,,"Wir trauern um Marianne Blumenbecker, die im Alter von 89 Jahren verstorben ist. http://t.co/iesfAEoKx4 http://t.co/y3FdVSgy71",,False,False
BLUMENBECKER,2015-08-13 12:13:43,1,6,,Schweißroboter zum Laserschweißen in Betrieb genommen. @KUKA_RoboticsDE @TRUMPF_News http://t.co/kUvVSmnvwh http://t.co/WYAkfzVqmg,,False,False
BLUMENBECKER,2015-08-03 14:49:41,1,0,,Ein herzliches Willkommen unseren neuen Auszubildenden! http://t.co/RAXeTZgqsZ http://t.co/tikPFGBJYL,,False,False
BLUMENBECKER,2015-08-03 08:39:01,0,0,,Cedrik Wamba ist unsere Auszubildender des Monats Juli. http://t.co/59vzOmC29k,,False,False
BLUMENBECKER,2015-07-30 12:17:36,0,0,,"Mit Blumenbecker auf die Überholspur. Wie, das verrät Claudia Volkmer in ihrem Praktikumsbericht. http://t.co/yutcLvQFMB",,False,False
BLUMENBECKER,2015-07-16 14:31:24,0,0,,Unser Schweiß-Kompetenzzentrum hat seinen neuen Standort am Hauptsitz in Beckum. http://t.co/Dq3ON8hGYx,,False,False
BLUMENBECKER,2015-06-30 15:08:42,0,0,,"Lisa-Marie ist unsere Auszubildende des Monats Juni. 
http://t.co/enZtVILSmb",,False,False
BLUMENBECKER,2015-06-11 06:36:44,0,0,,Heute letzter Tag #TURNINGDAYSWEST. Unser Messeteam freut sich auf Ihren Besuch! #WESTTURN Drehmaschinen im Betrieb. http://t.co/BokFeDVru2,"['turningdayswest', 'westturn']",False,False
BLUMENBECKER,2015-06-10 15:35:59,0,0,,Du suchst einen Ausbildungsplatz für 2016? Ab jetzt kannst Du Dich bei uns bewerben! Weitere Inormationen unter: http://t.co/1D1XTNGItP,,False,False
BLUMENBECKER,2015-06-09 09:28:34,1,0,,Lassen Sie sich unsere neusten #WESTTURN Drehmaschinen präsentieren auf den #TurningDays. Heute bis 18 Uhr geöffnet. http://t.co/9UdARIJ2C8,"['westturn', 'turningdays']",False,False
BLUMENBECKER,2015-06-09 07:24:17,0,0,,"Heute beginnen die #TurningDaysWest, die Fachmesse für Zerspanungstechnik. Besuchen Sie unseren Stand http://t.co/4qwpI8RnPb @induux_de #ixe","['turningdayswest', 'ixe']",False,False
BLUMENBECKER,2015-06-08 10:11:31,0,0,,Jetzt für die Malbilder der Beckumer Kindergärten abstimmen. http://t.co/IvpbksaA0m http://t.co/nYSWXuCC3y,,False,False
BLUMENBECKER,2015-06-08 10:08:00,0,4,,RT @induux_de: induux-#Ranking Social-Media KW23: Aufstieg für @murrplastik @Viessmann @Pumpentechnik @BLUMENBECKER @AxelentLtd https://t.c…,['ranking'],False,False
BLUMENBECKER,2015-06-03 07:31:01,0,0,,Während der Ausbildung ein Praktikum im Ausland? Bei Blumenbecker ist das möglich. http://t.co/yoQ53jO1Ol,,False,False
BLUMENBECKER,2015-06-01 10:04:02,0,0,,Roboteranwendungen der Blumenbecker Gruppe http://t.co/Yacw2VEorh,,False,False
BLUMENBECKER,2015-05-27 09:29:16,0,0,,Das war der Tag der Ausbildung 2015 bei Blumenbecker: http://t.co/pwFWhYDTFl über @YouTube,,False,False
BLUMENBECKER,2015-05-22 12:40:40,0,0,,Wir wünschen ein schönes Pfingstwochenende! Ein kleiner Ausbilck. Im Juni sind wir auf der BOM in Warendorf. http://t.co/9D3fKTSRon,,False,False
BLUMENBECKER,2015-05-19 08:46:09,0,0,,Kathrin Müller ist unsere Auszubildende des Monats Mai. http://t.co/9PGcdP2n1S,,False,False
BLUMENBECKER,2015-05-09 07:01:15,0,0,,In einer Stunde geht es los! TAG DER AUSBILDUNG bei Blumenbecker in Beckum. Präsentationen zu jeder vollen Stunde. http://t.co/bbpKUqBTWJ,,False,False
BLUMENBECKER,2015-05-08 16:10:47,0,0,,Wir suchen einen Teamleiter für die Hardwareentwicklung mit EPLAN P8 in Baunschweig - jetzt bewerben unter: http://t.co/t6PENUL6hi,,False,False
BLUMENBECKER,2015-05-07 13:03:34,0,0,,Umsatz und Mitarbeiterzahlen auch 2014 wieder gestiegen. Blumenbecker auf Wachstumskurs! http://t.co/F3ECp7Xj0d http://t.co/GTwx4rQdU0,,False,False
BLUMENBECKER,2015-05-07 12:28:43,0,0,,Investitionen in Gebäude und IT – Starkes Wachstum der internationalen Gesellschaften http://t.co/a7Mpqfe8fK #Pressemitteilung,['pressemitteilung'],False,False
BLUMENBECKER,2015-05-04 11:49:19,0,0,,Samstag ist es soweit. Wir stellen unsere Ausbildungsberufe vor. Vorbei kommen lohnt sich! http://t.co/guQwAb0Le8,,False,False
BLUMENBECKER,2015-04-28 06:41:12,0,0,,Termin vormerken! Am 9. Mai ist Tag der Ausbildung bei Blumenbecker. http://t.co/pVuWdZZvAG,,False,False
BLUMENBECKER,2015-04-24 13:02:17,0,0,,"Unser Stellenangebot zum Wochenende: Servicemonteur (m/w) für Krananlagen, Hebezeuge und Tore in Langenhagen http://t.co/ys3oo5T5lC",,False,False
BLUMENBECKER,2015-04-22 10:13:04,0,0,,Gibt es auch bei uns! https://t.co/3GzT3D6Xpv,,False,True
BLUMENBECKER,2015-04-22 06:19:14,0,0,,Blumenbecker ist heute von 10 bis 16 Uhr auf dem Karrieretag in Soest auf dem Campus der FH. http://t.co/Dtz33JomYV,,False,False
BLUMENBECKER,2015-04-21 12:17:17,0,0,,Blumenbecker profitiert vom Windenergie-Boom in Indien http://t.co/BRW1QUkW0Z,,False,False
BLUMENBECKER,2015-04-16 08:56:36,0,0,,Blumenbecker Team in den USA. http://t.co/dlW5DtQlCv,,False,False
BLUMENBECKER,2015-04-15 11:01:57,0,0,,Praktikumsberichte aus der Kommunikationsabteilung bei Blumenbecker. Andrea erzählt von Ihren Erfahrungen. http://t.co/xhGfpWv4TZ,,False,False
BLUMENBECKER,2015-04-14 12:21:39,0,0,,Wir sind am 22. April auf dem Karrieretag Soest der FH Südwestfalen​. Jetzt Termin vormerken und vorbei kommen. http://t.co/a4QV2kzaMg,,False,False
BLUMENBECKER,2015-04-10 10:57:20,0,0,,Unser Stellenangebot zum Wochenende: Projekt- / Elektroingenieur (m/w) SPS / SCADA / Leitsysteme - weitere Infos: http://t.co/u1pIYS83HJ,,False,False
BLUMENBECKER,2015-04-05 08:01:16,0,0,,http://t.co/afU9qe1KzG,,False,False
BLUMENBECKER,2015-04-02 18:00:42,0,0,,Spannende Herausforderung gesucht? Wir suchen noch MitarbeiterInnen. Alle aktuellen Stellenangebote im Überblick: http://t.co/9OYY53fflC,,False,False
BLUMENBECKER,2015-04-01 14:45:38,0,0,,Auf den Spuren des Elektronikers für Betriebstechnik bei Blumenbecker. Unser neues Ausbildungsvideo mit Maik. http://t.co/0CfzTivGXa,,False,False
BLUMENBECKER,2015-03-30 14:31:14,0,0,,Neues Ausbildungsvideo: Unterwegs mit Kathrin als Industriekauffrau - gedreht durch unsere eigenen Auszubildenden http://t.co/KfFBixiN6g,,False,False
BLUMENBECKER,2015-03-27 15:06:39,0,0,,Unser Stellenangebot zum Wochenende: In Münster wird ein Vertriebsmitarbeiter (m/w) Export / Außenhandel gesucht! http://t.co/Hmn5x9H7yf,,False,False
BLUMENBECKER,2015-03-27 10:42:29,3,0,induux_de,@induux_de @viastore @HK_GmbH @ROKAutomationDE @RUWIMaschinen Wir wünschen auch ein schönes Wochenende!,,False,False
BLUMENBECKER,2015-03-20 09:00:34,0,0,,Niederlassung der Holding in Polen gegründet: http://t.co/LufZ36SxIW,,False,False
BLUMENBECKER,2015-03-19 08:01:09,0,0,,Morgen startet die Bauen &amp; Wohnen in Münster. Besuchen Sie uns am Stand N.321 und testen Sie @Metabo_DE Werkzeuge. http://t.co/FW6JVOU5UP,,False,False
BLUMENBECKER,2015-03-18 13:37:54,0,0,,Noch eine Woche läuft unser Gewinnspiel um einen Blumenbecker Trikotsatz. http://t.co/xFXGSgjR9y http://t.co/tYX8c50iKB,,False,False
BLUMENBECKER,2015-03-18 08:45:43,0,0,,#Blumenbecker_international Teamfoto Blumenbecker Slovakia s.r.o. https://t.co/0ITEAl02LU,['blumenbecker_international'],False,False
BLUMENBECKER,2015-03-12 08:46:54,0,0,,"Wir suchen noch eine/n Auszubildende/n für den Beruf Elektroniker/in für Betriebstechnik - http://t.co/lzhLihiaBr 
Jetzt schnell bewerben!",,False,False
BLUMENBECKER,2015-03-12 08:17:49,0,0,,Wir haben unser Video zur Firmenhistorie aktualisiert. Jetzt angucken: https://t.co/cl5HNDOTfb,,False,False
BLUMENBECKER,2015-03-11 10:20:04,0,3,,RT @KUKA_RoboticsDE: Auf diesen Tag haben wir alle gewartet: Ab heute gibt es #THEREVENGE zu sehen. Gleich das ganze Video anschauen: http:…,['therevenge'],False,False
BLUMENBECKER,2015-03-10 10:15:17,0,0,,"Hut ab! Azubi-Projekt des ""Verein Beckumer Industrie e. V."" wurden gestern in Berlin ausgezeichnet! http://t.co/JAwSTErQB0",,False,False
BLUMENBECKER,2015-03-05 14:15:54,0,0,,Azubi Fragerunde Teil 4 http://t.co/VNg6SvMUHu,,False,False
BLUMENBECKER,2015-03-03 16:02:27,0,0,,"SAVE THE DATE. Besuche uns am Samstag, 7.3 auf der Berufs- und Studieninformationsmesse in Wadersloh. http://t.co/9S4iFckmKR",,False,False
BLUMENBECKER,2015-02-25 16:05:25,0,0,,Unsere Auszubildenden drehen gerade Ausbildungsspots ihrer Ausbildungsberufe. Mehr dazu auf unserem Facebook Account. http://t.co/KrfsHWmNOw,,False,False
BLUMENBECKER,2015-02-20 02:10:10,0,0,,Unser Stellenangebot zum Wochenende ganz aktuell - Softwareprogrammierer (m/w) WinCC / Visualisierung in Braunschweig http://t.co/JryZ0a1rZz,,False,False
BLUMENBECKER,2015-02-12 10:15:21,0,0,,„Rumskedi – Beckum im Glück“ - Wir wünschen schöne Karnevalstage! http://t.co/heDVMFagMQ,,False,False
BLUMENBECKER,2015-02-06 13:21:13,0,0,,"Es ist Freitag, also Zeit für unser Stellenangebot zum Wochenende: 
Wir suchen engagierte Elektrofachkräfte! 
http://t.co/4Nd9wIQMxc",,False,False
BLUMENBECKER,2015-02-02 07:50:08,0,0,,Standort Osnabrück ab sofort mit neuer Adresse: http://t.co/zjHYNNRWDU,,False,False
BLUMENBECKER,2015-01-30 14:10:07,0,0,,Unser Stellenangebot zum Wochenende: http://t.co/3uFYt4rxIs,,False,False
BLUMENBECKER,2015-01-30 12:16:28,1,0,induux_de,@induux_de Das wünschen wir auch! Schnee ist ja genug gefallen. http://t.co/cXLpvXnyfX,,False,False
BLUMENBECKER,2015-01-23 13:55:18,0,0,,"Unser Stellenangebot zum Wochenende: Werde Roboterprogrammierer/in bei Blumenbecker in Braunschweig! 
 http://t.co/w4OCKAxybu",,False,False
BLUMENBECKER,2015-01-22 11:10:09,0,0,,Neues Azubi-Interview aus der Serie Drei Fragen - Drei Antworten @induux_de #ixn ow http://t.co/6oqMDD6hsV,['ixn'],False,False
BLUMENBECKER,2015-01-19 11:00:44,0,0,,Jubilare bei Blumenbecker geehrt. @induux_de #ixn http://t.co/HaF3P7SxtZ,['ixn'],False,False
BLUMENBECKER,2015-01-16 10:31:16,0,0,,#Blumenbecker_international Mit 5 Standort in Tschechien ist Blumenbecker Prag erfolgreicher Robotikspezialist. http://t.co/fJFzIZ7NsO,['blumenbecker_international'],False,False
BLUMENBECKER,2015-01-12 15:29:41,0,5,,RT @Metabo_DE: Der neue Metabo 18-Volt-Akku-Bohrschrauber BS 18 Quick! Alle Details findet Ihr hier http://t.co/g37x0EHGS0 http://t.co/Isa7…,,False,False
BLUMENBECKER,2015-01-12 11:10:14,0,0,,Wachstum am Stammsitz in Beckum durch neues Logistikzentrum für Industriebedarf und Kranbauabteilung @induux_de #ixn http://t.co/M0lHrojo6L,['ixn'],False,False
BLUMENBECKER,2014-12-12 15:40:13,0,0,,Unser Stellenangebot zum Wochenende kommt diesmal vom Standort Münster: http://t.co/vf0giHga9B,,False,False
BLUMENBECKER,2014-12-12 11:10:14,0,0,,Blumenbecker und @BEUMERcorp feiern Jubiläum - Zehn Jahre erfolgreiche Zusammenarbeit http://t.co/5EXTOo6Ttf,,False,False
BLUMENBECKER,2014-12-09 10:39:45,0,0,,Großes Winterquiz auf Facebook. Jetzt teilnehmen. http://t.co/odB6hCZH6h http://t.co/yuGRmn3Brn,,False,False
BLUMENBECKER,2014-12-02 14:10:04,0,0,,Neue Kransteuerung für Halberg Guss in Leipzig installiert http://t.co/WPquEq8TTp,,False,False
BLUMENBECKER,2014-11-27 15:26:02,0,0,,Vertriesbmannschaft am Standort #Iserlohn hat sich verdoppelt. Blumenbecker #Industriebedarf setzt auf mehr Service. http://t.co/lW1j3DDKiJ,"['iserlohn', 'industriebedarf']",False,False
BLUMENBECKER,2014-11-19 12:20:51,1,1,,Neue HUBMEISTER® Hubarbeitsbühne HM 22 TVA. http://t.co/MqHWtEOdn7,,False,False
BLUMENBECKER,2014-11-14 09:03:31,0,0,,Besucht uns heute auf der Bildungsmesse in Hamm in den @Zentralhallen. Programmflyer: http://t.co/ri7yqHzGp2,,False,False
BLUMENBECKER,2014-11-13 07:54:31,0,0,,Investitionen am Standort Iserlohn sind ein klares Standort-Bekenntnis http://t.co/oJj7SWHzg8,,False,False
BLUMENBECKER,2014-11-12 15:30:12,0,0,,Im zweiten Interview unserer Serie erzählt Katarina über ihre Ausbildung zur Fachinformatikerin. http://t.co/bZ0150umrk,,False,False
BLUMENBECKER,2014-11-11 10:10:42,0,0,,"Rumskedi - Helau! Karnevalsbeginn auch an unserem Hauptstandort in Beckum, eine der Karnevalshochburgen in Westfalen. http://t.co/ltgfhEMQtH",,False,False
BLUMENBECKER,2014-11-11 09:11:57,0,0,,Ihr seid auf der Suche nach der richtigen Ausbildung? Besucht uns auf der Bildungsmesse Hamm am kommenden Wochenende! http://t.co/P85jm32nkd,,False,False
BLUMENBECKER,2014-11-07 13:38:22,0,0,,"Es ist Freitag, Zeit für unser Stellenangebot zum Wochenende... http://t.co/vHTVVLhmAj",,False,False
BLUMENBECKER,2014-11-06 10:44:28,0,0,,11:30 Uhr. Gut was los auf dem Pferdemarkt - #Allerheiligenkirmes Soest http://t.co/WQ7xtSPyqY,['allerheiligenkirmes'],False,False
BLUMENBECKER,2014-11-06 07:36:34,0,0,,Besuchen Sie uns auf der #Allerheiligenkirmes in Soest. Der Industriebedarf steht dort heute auf dem Pferdemarkt am Georg-Plange-Platz.,['allerheiligenkirmes'],False,False
BLUMENBECKER,2014-10-31 16:00:58,0,0,,"Unser Stellenangebot zum Wochenende - am Standort Iserlohn suchen wir aktuell einen Mitarbeiter (m/w) Roboterservice &amp; -wartung! 
Weitere...",,False,False
BLUMENBECKER,2014-10-29 14:10:07,0,0,,Führender Hersteller von Kunststoffverpackungen setzt bei E-Procurement Lösung auf Blumenbecker. http://t.co/QWgSTrxuba,,False,False
BLUMENBECKER,2014-10-28 08:33:52,0,0,,Traditionelle chinesische Einweihungszeremonie für unsere neue Produktionshalle in Tianjin (China). http://t.co/EdWcZcYhgZ,,False,False
BLUMENBECKER,2014-10-24 10:06:29,0,0,,Unser Stellenangebot zum Wochenende - Versandexperte / -expertin gesucht! http://t.co/i5UXRsnJD6,,False,False
BLUMENBECKER,2014-10-21 14:05:13,0,0,,Unsere indische Gesellschaft stellt sich vor. http://t.co/wexYcFOzkx,,False,False
BLUMENBECKER,2014-10-14 07:59:10,0,0,,Letzte Woche hat unser Auszubildender Sven über seine Ausbildung zum Kaufmann für Groß- und Außenhandel bei der Blumenbecker...,,False,False
BLUMENBECKER,2014-10-14 06:00:54,0,0,,Was wäre die Welt ohne Normen. Gut das auch wir eine haben. http://t.co/LbsCwpK1t0,,False,False
BLUMENBECKER,2014-10-10 12:45:24,0,0,,"Unser Stellenangebot zum Wochenende kommt heute aus Bremen.
Komm inne Puschen und bewerbe dich!

http://t.co/SkmuI7Ae5X",,False,False
BLUMENBECKER,2014-10-09 12:48:56,0,0,,In unserer neuen Serie erzählen unsere Auszubildenden aus ihrem Berufsalltag bei Blumenbecker. http://t.co/y4en7dOVSR,,False,False
BLUMENBECKER,2014-09-29 13:05:35,0,0,,Einweihung der neuen Produktionshalle für Schaltanlagen: http://t.co/cO8PhRTw0K über @YouTube,,False,False
BLUMENBECKER,2014-09-29 12:43:06,0,0,,Neues HUBMEISTER® Produktprogramm bei der Blumenbecker Technik GmbH @induux_de #ixn http://t.co/jxgQMAbaDy,['ixn'],False,False
BLUMENBECKER,2014-09-29 06:39:33,0,0,,Visit us at TAROPAK International Trade Fair of Packaging Technology - pavillion 3 booth 58 @induux_de #ixe http://t.co/F2TSYptCzs,['ixe'],False,False
BLUMENBECKER,2014-09-26 14:45:14,0,0,,Unser Stellenangebot zum Wochenende. http://t.co/Q1mfWhFcND,,False,False
BLUMENBECKER,2014-09-23 09:44:24,0,0,,Neue Schaltanlagenproduktion geht in Betrieb. 800 Gäste waren zur Eröffnungsfeier mit @HanneloreKraft anwesend. http://t.co/S7vr2bnj76,,False,False
BLUMENBECKER,2014-09-23 08:02:02,0,0,,Zeitrafferfilm über den Neubau der Schaltanlagenproduktion in Beckum. http://t.co/olO9KkdK0g,,False,False
BLUMENBECKER,2014-09-22 12:22:10,0,0,,Ministerpräsidentin Kraft war zur Einweihung der neuen Produktionshalle in Beckum zu Gast:  http://t.co/PA70okqOoA,,False,False
BLUMENBECKER,2014-09-18 09:55:21,0,0,,"Wie ein Arbeitstag zum Ausflug wird, erzählt euch Lisa-Marie, Auszubildende zur Kauffrau für Groß- und Außenhandel. http://t.co/J7ak3b2gU6",,False,False
BLUMENBECKER,2014-09-16 06:37:47,0,0,,Blumenbecker Azubi des Monats September http://t.co/hWtSzlkAPA,,False,False
BLUMENBECKER,2014-09-05 13:10:38,0,0,,Bilder und einen Bericht zum Azubi Kick-Off Workshop im Landhotel Beverland gibt es jetzt auf unserem Karriereportal http://t.co/iOST9i9eeI,,False,False
BLUMENBECKER,2014-09-04 11:12:49,0,0,,In Polen gibt es jetzt einen Beckum-Park! Dazu war der Bürgermeister der Stadt Beckum mit einer Delegatin in Grodków. http://t.co/9XrJmsMTt0,,False,False
BLUMENBECKER,2014-08-29 14:31:24,1,0,,Unser Stellenangebote zum Wochenende. Werden Sie Roboterprogrammierer (m/w) für renommierte Markenunternehmen! http://t.co/s1oLzOnUj1,,False,False
BLUMENBECKER,2014-08-29 09:47:07,0,0,,Morgen besteht noch einmal die Chance am Geocaching der Beckumer Industrie teilzunehmen. http://t.co/5yQOhD0J8M,,False,False
BLUMENBECKER,2014-08-21 14:01:27,1,0,,"Geocoaching der Beckumer Industrie, am 23. &amp; 30. August. Erlebnis-Gutscheine von Jochen Schweizer gewinnne! http://t.co/cLW5L4bfE0",,False,False
BLUMENBECKER,2014-08-15 10:05:17,0,0,,Unser Stellenangebot zum Wochenende. Werde Sie Bauleiter auf internationalen Baustellen.,,False,False
BLUMENBECKER,2014-08-04 13:51:44,0,0,,Ralf Herzog neuer Geschäftsführer der BT Italia - Sonderanfertigungen von mobilen Hubarbeitsbühnen http://t.co/isqURWncK8,,False,False
BLUMENBECKER,2014-08-01 11:40:41,0,0,,Ein herzliches Willkommen unseren neuen Auszubildenden. Wir wünschen allen viel Erfolg bei Blumenbecker. http://t.co/0Mi75VGOEh,,False,False
BLUMENBECKER,2014-08-01 06:22:33,0,0,,Unser WM-Tippspiel brachte insgesamt 1500 Euro Spendensumme :-) http://t.co/9i40nuCpK4,,False,False
BLUMENBECKER,2014-07-25 12:50:06,0,0,,Unser Stellenangebot zum Wochenende. http://t.co/GhU0C024S3,,False,False
BLUMENBECKER,2014-07-14 08:39:57,0,0,,Danke! @DFB_Team http://t.co/21RhFIK54l,,False,False
BLUMENBECKER,2014-07-04 11:08:26,0,0,,Unser Stellenangebot zum Wochenende: http://t.co/ZXUWBy1whA Vertirebs- und Marketingassistent (m/w) in Teilzeit.,,False,False
BLUMENBECKER,2014-07-03 12:08:35,0,0,,Wir gratulieren den Gewinnern des VDE Preises. Blumenbecker hat den ersten Preis in Höhe von 2.500 € gesponsert.  http://t.co/7ja84ZBBW5,,False,False
BLUMENBECKER,2014-06-27 13:05:04,0,0,,Lust auf Arbeiten im Ausland? Bei Blumenbecker ist das möglich. Unser Stellenangebot zum Wochenende: http://t.co/zaRfwzbfZ9,,False,False
BLUMENBECKER,2014-06-25 07:36:54,0,0,,Wir suchen einen Teamleiter (m/w) Softwareentwicklung in Braunschweig http://t.co/qE6nMDjCra,,False,False
BLUMENBECKER,2014-06-06 11:04:01,0,0,,Unsere Auszubildende des Monats Juni. http://t.co/dHyFxHoAh3 @induux_de #ixn,['ixn'],False,False
BLUMENBECKER,2014-06-06 09:02:41,0,0,,Neue Bilder zum Baufortschritt der neuen Produktionshalle für Schaltanlagen. http://t.co/5MY9da4ztt http://t.co/v8XIXAPwWZ,,False,False
BLUMENBECKER,2014-06-05 13:43:06,0,0,BLUMENBECKER,Danke an @DieGlocke  für den Bericht!,,False,False
BLUMENBECKER,2014-06-05 13:29:28,0,0,,Unsere Auszubildende Katharina Rühl konnte in Irland viele Eindrücke sammeln: http://t.co/LtXKEqHVJ0,,False,False
BLUMENBECKER,2014-06-05 07:20:20,2,2,,Vorletzter Tag auf der #Automatica. Erleben Sie unsere #BIN_PICKING Lösung mit einem Roboter von @KUKA_RoboticsDE http://t.co/uUjPx26Opc,"['automatica', 'bin_picking']",False,False
BLUMENBECKER,2014-06-04 13:37:27,0,3,,Unser Messestand auf der #Automatica in der Halle A4 Stand Nr. 521. Kommen Sie uns besuchen! @induux_de #ixe http://t.co/GOfkGlMMW1,"['automatica', 'ixe']",False,False
BLUMENBECKER,2014-06-04 10:04:35,0,0,,Kunden-Stammtisch auf der CeMAT 2014 hat sich sehr gelohnt. http://t.co/fAUa2qGKYQ,,False,False
BLUMENBECKER,2014-05-27 15:35:25,0,0,,Messebeteiligung auf der #ifat2014 war ein voller Erfolg. http://t.co/IMopf9hvK2,['ifat2014'],False,False
BLUMENBECKER,2014-05-20 07:29:57,0,0,,Besuchen Sie uns noch bis Freitag auf der #cemat2014 am Stand von META Regalbau http://t.co/Hf5uaAdvqx @induux_de #ixe,"['cemat2014', 'ixe']",False,False
BLUMENBECKER,2014-05-19 13:45:22,0,0,,Firmenfahrzeug mit Elektroantrieb vorgestellt. Azubis des Montas erhält zukünftig Belohnung http://t.co/qyc6Bs1fqE,,False,False
BLUMENBECKER,2014-05-17 06:55:26,0,0,,In einer Stunde geht der Tag der Ausbildung los. Wir freuen uns auf euch! https://t.co/WVQ0hnkVdE,,False,False
BLUMENBECKER,2014-05-08 13:10:28,0,0,,Besuchen Sie uns noch heute und morgen auf der #IFAT in München. Sie finden uns am Stand von HAKO Freigelände 6 612/1 http://t.co/AAdxBhf3jw,['ifat'],False,False
BLUMENBECKER,2014-05-07 07:06:05,0,0,,"Blumenbecker's new office in Kaluga, Russia http://t.co/ontAeu0gDt @induux_de #ixn",['ixn'],False,False
BLUMENBECKER,2014-05-05 15:19:18,0,0,,Rahmenvertrag mit der GEA Group abgeschlossen - Vorteile für alle Automatisierungsgesellschaften http://t.co/25kSx0eA7x  @induux_de #ixn,['ixn'],False,False
BLUMENBECKER,2014-04-28 12:26:04,0,0,,Besuchen Sie den Industriehandel heute und morgen auf der IMEK in München. Stand Nr. D-08 http://t.co/as6Da2iaOh @induux_de #ixe,['ixe'],False,False
BLUMENBECKER,2014-04-07 10:04:00,0,0,,Blumenbecker steigert erneut seinen Umsatz: http://t.co/O4C3QxOUok,,False,False
BLUMENBECKER,2014-04-02 08:33:53,0,0,,Heute sind wir auf dem #Karrieretag an der Fachhochschule in Soest. Wir freuen uns auf Besucher am Stand Nr. 205. http://t.co/O5d5vt37pI,['karrieretag'],False,False
BLUMENBECKER,2014-03-20 07:41:36,0,0,,Besuchen Sie uns auf der Bauen &amp; Wohnen in Münster. Stand Nr. N.321 http://t.co/ZDAb9aNqe8  @induux_de #ixe,['ixe'],False,False
BLUMENBECKER,2014-03-18 08:00:10,0,0,,Today starts #amper Brno International fair. Visit us at our booth V 3.14. http://t.co/rptBWvryTv,['amper'],False,False
BLUMENBECKER,2014-03-17 13:24:02,0,0,,Jetzt die letzten Plätze für den Girls'Day bei Blumenbecker sichern. http://t.co/DtuiaaEm0q - http://t.co/fi8zCMYXVd,,False,False
BLUMENBECKER,2014-03-17 09:33:57,0,0,,#Blumenbecker_international Heute startet das Holi Festival in Indien. Wir wünschen viel Spaß! http://t.co/UKPNaQyqtU http://t.co/SyY56Ku2ET,['blumenbecker_international'],False,False
BLUMENBECKER,2014-03-14 12:20:54,0,0,,Das R4 Team Westfalen vom @Campus_Soest ist zurück von der 4L Trophy. https://t.co/ljNMaLuKby … http://t.co/V8MKpdSZfz,,False,False
BLUMENBECKER,2014-03-13 10:51:24,0,0,,"Besuchen Sie uns nächste Woche auf der AMPER in Brünn, Stand V 3.14. http://t.co/ZjXR4BIrcm - http://t.co/CBurRCD13U",,False,False
BLUMENBECKER,2014-03-12 16:36:20,0,0,,Der Neubau der Schaltanlagenproduktion schreitet schnell voran. Neue Bilder sind online! http://t.co/1aIKW4R2J0 - http://t.co/M7qQk9D1Oa,,False,False
BLUMENBECKER,2014-02-17 16:37:25,0,0,,Blumenbecker unterstützt das R4 Team Westfalen aus Soest auf der 4L Trophy nach Marrakesch http://t.co/mkIb7uGHt3,,False,False
BLUMENBECKER,2014-01-06 16:21:48,0,0,,Neue 8000 qm große Halle für die Schaltanlagenproduktion wird am Standort Beckum gebaut http://t.co/arGg3DQCBo http://t.co/h3AcvKOSZy,,False,False
BLUMENBECKER,2013-12-17 14:38:18,0,0,,Schulungszentrum in Bratislava für Robotertechnik jetzt noch größer. http://t.co/HUtXMa06jO,,False,False
BLUMENBECKER,2013-12-11 16:29:54,0,0,,Competence Center in Dortmund liefert erste Anlagen aus http://t.co/BryoeY2SEH,,False,False
BLUMENBECKER,2013-12-03 08:28:14,0,0,,Blumenbecker Krananlagen Hamm baut Sonderkran zum Heben und Senken von Papierrollen http://t.co/LM3wPTWjzE,,False,False
BLUMENBECKER,2013-11-19 10:49:23,0,0,,Neues Vertragsabkommen für Raychem Produkte in Polen unterzeichnet. Lieferzeiten sollen verkürzt werden: http://t.co/ipi2X0j84A,,False,False
BLUMENBECKER,2013-11-13 08:02:16,0,0,,Besuche uns heute auf konaktiva in Dortmund am Messestand B4. Wir freuen uns auf interessante Gespräche mit euch! http://t.co/BVqbuBPWCG,,False,False
BLUMENBECKER,2013-10-25 12:49:20,0,0,,Messe MSV in Brno war ein voller Erfolg http://t.co/btvtqZ2CfU,,False,False
BLUMENBECKER,2013-10-08 09:45:06,0,0,,Geschäftsfeld Airport-Equipment verzeichnet starken Wachstum! Blumenbecker Technik baut auf Innovationen: http://t.co/XY68mOyBPH,,False,False
BLUMENBECKER,2013-10-07 14:46:33,0,0,,Landrat Harri Reiche besucht Blumenbecker in Zeitz! http://t.co/1mH6sKMyY4,,False,False
BLUMENBECKER,2013-10-02 13:22:22,0,0,,Von der Auszubildenden zur Einkäuferin. Weiterbildung bei Blumenbecker: http://t.co/1z13yJJZEq,,False,False
BLUMENBECKER,2013-10-01 13:05:13,1,0,,"Besuchen Sie uns auf der internationalen Maschinenbaumesse MSV in Brno vom 7. bis 11. Oktober, Halle P, Stand P140 http://t.co/alPni7m0oR",,False,False
